6.0;76.7945;76.6199;76.5701;76.2614;76.3360;77.1968;77.1687;77.0317;76.6341;76.7141;77.4427;77.3560;77.2650;76.9548;77.0517;77.3785;77.3372;76.9974;77.1128;77.0670;77.4536;77.2483;76.9312;77.0277;77.0786;77.0012
6.5;76.7732;76.6137;76.5466;76.2689;76.3500;77.1854;77.1512;77.0261;76.6415;76.6733;77.4246;77.3102;77.2984;76.9138;76.9989;77.4488;77.3631;76.9493;77.0667;77.0339;77.4307;77.2668;76.8736;76.9677;77.0219;76.9839
7.0;76.7361;76.5355;76.5152;76.1532;76.2705;77.1886;77.1818;76.9698;76.6206;76.7048;77.3692;77.3255;77.2398;76.9232;77.0264;77.3834;77.3499;76.9660;77.0806;77.0337;77.3840;77.2328;76.8745;76.9401;76.9746;76.9592
7.5;76.7588;76.6127;76.5584;76.1985;76.3361;77.1849;77.1316;76.9871;76.6460;76.7213;77.4315;77.3778;77.2797;76.9418;77.0479;77.3978;77.3788;76.9447;77.0735;77.0385;77.4442;77.2257;76.8734;77.0467;77.0204;76.9863
8.0;76.7695;76.5835;76.5381;76.1810;76.2693;77.2060;77.1822;77.0352;76.5966;76.6757;77.4315;77.3591;77.2505;76.9007;77.0088;77.3961;77.3392;76.9160;77.0302;77.0093;77.4441;77.2399;76.8248;76.9846;76.9886;76.9664
8.5;76.7508;76.5554;76.5464;76.2854;76.2930;77.1723;77.1481;77.0028;76.6509;76.7732;77.4236;77.3498;77.2667;77.0143;77.1405;77.4362;77.3729;77.0460;77.1262;77.0744;77.4222;77.2309;76.9032;77.0349;77.0658;77.0034
9.0;76.7990;76.6197;76.5497;76.1386;76.2420;77.1954;77.2061;77.0467;76.5965;76.6535;77.4157;77.3471;77.2986;76.8858;77.0055;77.4258;77.3436;76.9795;77.0565;77.0394;77.4215;77.2359;76.9226;77.0404;77.0384;76.9801
9.5;76.8219;76.5885;76.5719;76.2178;76.3207;77.2093;77.1977;76.9961;76.6597;76.7420;77.4016;77.3342;77.2851;76.9493;77.0835;77.4044;77.3591;76.9978;77.1226;77.1441;77.4170;77.2091;76.9496;77.0623;77.0633;77.0043
10.0;76.7719;76.6186;76.5580;76.2326;76.3093;77.1813;77.1712;77.0440;76.5970;76.6872;77.4262;77.3340;77.2342;76.8814;77.0316;77.4054;77.3655;76.9298;77.0514;77.0582;77.4302;77.2257;76.9017;77.0073;77.0048;76.9783
10.5;76.7845;76.5756;76.5582;76.1417;76.2018;77.2004;77.1989;77.0514;76.6182;76.6672;77.4345;77.3598;77.2653;76.8804;76.9937;77.4308;77.3801;76.8845;77.0239;76.9941;77.4555;77.2336;76.8215;77.0013;77.0108;76.9667
11.0;76.7846;76.6486;76.5703;76.2081;76.2803;77.2316;77.2310;77.0578;76.5722;76.6717;77.4546;77.3832;77.2920;76.9443;77.0894;77.4654;77.4055;76.9822;77.0587;77.0640;77.4680;77.3073;76.9305;77.0303;77.0466;77.0071
11.5;76.7345;76.5811;76.5452;76.1787;76.2317;77.1717;77.1528;76.9888;76.6009;76.6717;77.4014;77.2974;77.2304;76.8869;77.0219;77.3999;77.3057;76.9577;77.0277;77.0097;77.4071;77.2402;76.8859;77.0055;77.0508;76.9594
12.0;76.7772;76.6034;76.5645;76.1541;76.2394;77.2261;77.1830;77.0348;76.5829;76.6684;77.4022;77.3165;77.2041;76.8855;76.9999;77.4029;77.3159;76.9220;77.0064;77.0084;77.4218;77.2011;76.8745;76.9628;76.9600;76.9567
12.5;76.8190;76.6099;76.5501;76.1860;76.2555;77.1943;77.2150;77.0327;76.5367;76.6304;77.4282;77.3842;77.3032;76.8690;77.0087;77.4365;77.3729;76.9393;77.0639;77.0317;77.4772;77.2471;76.8586;76.9642;76.9938;76.9763
13.0;76.8390;76.6476;76.5863;76.1868;76.2708;77.2333;77.2463;77.0824;76.6217;76.7147;77.4742;77.3750;77.3153;76.9092;77.0220;77.4975;77.4307;76.9209;77.0422;76.9960;77.5012;77.3205;76.8553;76.9934;77.0133;77.0038
13.5;76.7995;76.6435;76.5671;76.1404;76.2280;77.2246;77.2062;77.0541;76.5826;76.6042;77.4620;77.3714;77.3139;76.8470;77.0009;77.4923;77.3529;76.9166;77.0186;76.9903;77.4608;77.2084;76.8487;76.9471;76.9732;76.9702
14.0;76.8056;76.6365;76.5576;76.1882;76.2471;77.2279;77.2043;77.0175;76.5181;76.6185;77.4391;77.3360;77.2909;76.8717;77.0227;77.4327;77.3614;76.9507;77.0783;77.0564;77.4397;77.2583;76.8965;76.9834;76.9949;76.9774
14.5;76.7690;76.6134;76.5602;76.1502;76.1968;77.2055;77.1725;77.0272;76.5264;76.5975;77.4463;77.3850;77.3026;76.8462;76.9735;77.4257;77.3967;76.9078;77.0051;76.9747;77.4348;77.2471;76.8107;76.9232;76.9300;76.9531
15.0;76.8127;76.6424;76.5427;76.1834;76.2508;77.2008;77.1985;77.0127;76.5899;76.6755;77.4303;77.3750;77.2810;76.8517;77.0085;77.4507;77.3965;76.9325;77.0584;77.0227;77.4377;77.2409;76.8457;76.9773;76.9957;76.9766
15.5;76.8198;76.6401;76.6132;76.1741;76.2614;77.2448;77.2640;77.0669;76.6211;76.7550;77.4209;77.3513;77.2687;76.9322;77.0381;77.4439;77.3926;76.9521;77.0511;76.9847;77.4833;77.2621;76.8055;76.9379;76.9676;76.9901
16.0;76.7981;76.6186;76.5096;76.2096;76.3128;77.1755;77.1800;76.9991;76.6513;76.7315;77.4225;77.3312;77.3026;76.9436;77.0123;77.4243;77.3867;76.9561;77.0763;77.0383;77.4652;77.2587;76.8353;76.9711;76.9900;76.984
16.5;76.7470;76.5831;76.5469;76.2440;76.3470;77.1777;77.1686;76.9589;76.6637;76.7233;77.4044;77.3668;77.2656;76.9835;77.0954;77.4713;77.3703;76.9980;77.0416;77.0521;77.4284;77.2519;76.8631;76.9954;76.9695;76.9887
17.0;76.7700;76.6075;76.5464;76.2699;76.3385;77.1893;77.1767;77.0022;76.6349;76.6752;77.4397;77.3523;77.2737;76.9372;77.0333;77.4465;77.3931;76.9110;77.0376;77.0229;77.4552;77.2783;76.8651;77.0179;77.0209;76.9878
17.5;76.7997;76.5986;76.5874;76.1923;76.2944;77.2442;77.1980;77.0338;76.6207;76.6900;77.4454;77.3581;77.2810;76.9108;77.0786;77.3950;77.3607;76.9780;77.1158;77.0960;77.3832;77.2165;76.9157;77.0357;77.0618;76.9957
18.0;76.7707;76.6122;76.5537;76.1897;76.2845;77.2349;77.1677;77.0238;76.6288;76.7484;77.4095;77.3368;77.2671;76.9536;77.0554;77.4426;77.3605;76.9444;77.0477;77.0364;77.4464;77.2154;76.8625;76.9652;77.0733;76.9852
18.5;76.8569;76.6582;76.5980;76.1737;76.2533;77.2496;77.2563;77.0691;76.5874;76.7261;77.4372;77.3723;77.2528;76.9661;77.0999;77.4616;77.3807;77.0193;77.1159;77.0820;77.4731;77.2670;76.9258;77.0404;77.0244;77.0139
19.0;76.7919;76.6202;76.5936;76.1598;76.2776;77.2063;77.1969;77.0322;76.5900;76.7022;77.4250;77.3464;77.2390;76.9485;77.0267;77.4079;77.3965;76.9175;77.0421;76.9835;77.4722;77.2943;76.8556;76.9877;76.9797;76.9797
19.5;76.8196;76.6126;76.5961;76.2234;76.3021;77.2408;77.2355;77.0628;76.6352;76.7374;77.4535;77.3560;77.2695;76.9143;77.0143;77.4298;77.3611;76.9502;77.0168;76.9975;77.4135;77.2256;76.8521;76.9364;76.9463;76.9841
20.0;76.7797;76.6389;76.5553;76.2322;76.3137;77.2375;77.1846;77.0600;76.6667;76.7063;77.4389;77.3642;77.2623;76.9066;77.0133;77.4131;77.3674;76.9201;77.0414;77.0380;77.4589;77.2246;76.8406;76.9970;77.0715;76.9893
20.5;76.8352;76.6545;76.5719;76.2437;76.3097;77.1977;77.1835;77.0399;76.6297;76.7199;77.4576;77.3589;77.2783;76.9389;77.0713;77.4313;77.3833;77.0183;77.0632;77.0109;77.4696;77.2853;76.8511;76.9850;77.0310;77.0008
21.0;76.8194;76.5888;76.5399;76.2328;76.3409;77.1983;77.2274;77.0139;76.6766;76.7089;77.4080;77.3587;77.2935;76.9251;77.0399;77.4136;77.4086;76.9990;77.0701;77.0430;77.4573;77.2571;76.8842;77.0174;77.0162;76.9975
21.5;76.8173;76.6316;76.5986;76.2261;76.3045;77.1957;77.2182;77.0174;76.6216;76.6929;77.4461;77.3878;77.2890;76.9409;77.0778;77.4320;77.3337;76.9997;77.1263;77.0793;77.4804;77.2364;76.8840;77.0183;77.0588;77.0046
22.0;76.8141;76.6380;76.5827;76.1934;76.2425;77.2087;77.1826;77.0220;76.5504;76.6091;77.4070;77.3286;77.2756;76.8685;76.9730;77.4515;77.3594;76.9316;77.0634;77.0679;77.4319;77.2368;76.9199;76.9714;76.9727;76.9721
22.5;76.8349;76.6413;76.5532;76.2200;76.3076;77.2076;77.1984;76.9893;76.5995;76.6673;77.4093;77.3501;77.2954;76.8693;76.9798;77.4234;77.3317;76.9338;77.1073;77.0568;77.3841;77.2101;76.9126;77.0082;77.0626;76.9821
23.0;76.7741;76.6397;76.5922;76.2259;76.3117;77.2375;77.2278;77.0284;76.6494;76.7315;77.4326;77.3514;77.2806;76.9128;77.0573;77.4232;77.3866;77.0100;77.1279;77.1068;77.4602;77.2806;76.9080;77.0433;77.0996;77.012
23.5;76.8252;76.6343;76.5658;76.1928;76.2546;77.1848;77.1787;77.0056;76.6362;76.7366;77.4081;77.3879;77.2709;76.9551;77.0704;77.4585;77.3759;76.9863;77.0585;77.0658;77.4767;77.2239;76.9083;77.0159;77.0495;76.9971
24.0;76.8343;76.6351;76.5910;76.2178;76.3056;77.2185;77.1524;77.0180;76.6516;76.7494;77.4172;77.3499;77.2786;76.9100;77.0375;77.4701;77.3804;76.9551;77.0961;77.0009;77.4500;77.2800;76.8441;76.9742;76.9700;76.9915
24.5;76.8285;76.6502;76.6032;76.1706;76.2433;77.2333;77.2266;77.0339;76.6269;76.7032;77.4082;77.3797;77.3141;76.9219;77.0217;77.4696;77.4002;76.9567;77.0959;77.0675;77.4358;77.2525;76.8897;77.0482;77.0406;77.0009
25.0;76.8106;76.6491;76.5581;76.1921;76.3001;77.2077;77.1856;77.0099;76.6614;76.7015;77.4473;77.3633;77.2797;77.0103;77.0854;77.4230;77.3751;77.0217;77.1209;77.0605;77.4399;77.2809;76.9023;77.0299;77.0068;77.0049
25.5;76.8618;76.6894;76.6389;76.1909;76.2611;77.2749;77.2283;77.0548;76.6269;76.6913;77.4856;77.4064;77.2891;76.9116;77.0075;77.4314;77.3768;76.9510;77.0857;77.0320;77.4833;77.2848;76.8489;76.9817;76.9871;77.0032
26.0;76.8394;76.6878;76.5991;76.1936;76.2423;77.2526;77.2016;77.0655;76.6306;76.7074;77.4143;77.3778;77.2809;76.9166;77.0152;77.4723;77.3636;76.9407;77.0636;77.0131;77.4483;77.2702;76.8568;76.9716;77.0111;76.9934
26.5;76.8292;76.6686;76.5820;76.1660;76.2654;77.2385;77.2474;77.0354;76.5997;76.6925;77.4776;77.4079;77.2902;76.9291;77.0392;77.4945;77.4410;76.9385;77.0413;77.0260;77.4748;77.3085;76.8709;76.9902;77.0082;77.0025
27.0;76.8508;76.6853;76.5851;76.2806;76.3174;77.2480;77.1984;77.0617;76.6528;76.7228;77.4686;77.3715;77.3273;76.9548;77.0864;77.4819;77.4395;77.0150;77.0989;77.0472;77.4575;77.2980;76.8813;77.0085;76.9817;77.0208
27.5;76.8222;76.6454;76.5437;76.2548;76.3496;77.2372;77.2591;77.0532;76.6810;76.7609;77.4757;77.3900;77.3006;76.9323;77.0740;77.4458;77.4128;76.9730;77.0884;77.0093;77.4737;77.2578;76.8748;76.9840;76.9721;77.0109
28.0;76.8589;76.6642;76.5896;76.2825;76.3496;77.2292;77.2158;77.0564;76.7376;76.8116;77.4808;77.3936;77.2949;76.9917;77.1104;77.4827;77.4296;77.0101;77.0946;77.0417;77.4605;77.2782;76.8804;76.9714;76.9952;77.0284
28.5;76.8616;76.6631;76.5998;76.1982;76.2751;77.2849;77.1994;77.0791;76.5949;76.6734;77.4882;77.4035;77.3533;76.9111;77.0434;77.4879;77.4252;76.9416;77.0491;77.0370;77.4907;77.2862;76.9134;76.9942;77.0260;77.0112
29.0;76.8135;76.6316;76.6129;76.1765;76.2770;77.2152;77.2157;77.0387;76.6149;76.6616;77.4469;77.3551;77.2667;76.9161;77.0275;77.4348;77.3749;76.9479;77.0587;77.0692;77.4510;77.2876;76.9023;77.0013;76.9946;76.9917
29.5;76.8269;76.6078;76.5718;76.1927;76.2625;77.2067;77.1990;77.0393;76.6372;76.6590;77.4092;77.3356;77.2941;76.8955;76.9947;77.4160;77.4042;76.9235;77.0446;76.9986;77.4592;77.2197;76.8333;76.9647;76.9676;76.9745
30.0;76.8139;76.6339;76.5641;76.2155;76.3110;77.2001;77.1652;76.9651;76.6424;76.6995;77.4367;77.3671;77.2911;76.9216;77.0301;77.4392;77.3788;76.9455;77.0649;77.0116;77.4459;77.2602;76.8444;76.9958;76.9927;76.9855
30.5;76.8461;76.6363;76.5715;76.2341;76.3102;77.2064;77.2047;77.0240;76.6527;76.7313;77.4845;77.3954;77.2806;76.9692;77.0505;77.4435;77.4106;76.9685;77.0773;77.0466;77.4791;77.2804;76.8763;77.0187;77.0083;77.0083
31.0;76.7958;76.6392;76.5714;76.2459;76.3328;77.1950;77.2318;77.0376;76.6760;76.7520;77.4845;77.3961;77.3131;76.9464;77.0778;77.5051;77.4299;76.9940;77.1022;77.0906;77.4746;77.2599;76.9213;77.0424;77.0735;77.0236
31.5;76.8243;76.6434;76.5671;76.1832;76.3185;77.2135;77.2244;77.0426;76.6531;76.7495;77.4642;77.3769;77.3134;76.9064;76.9924;77.4704;77.3951;76.8970;77.0143;77.0053;77.4303;77.2683;76.7913;76.8711;76.8854;76.9801
32.0;76.8050;76.6303;76.5720;76.2072;76.3031;77.2208;77.2219;77.0598;76.6349;76.7115;77.4587;77.3761;77.3167;76.9454;77.0311;77.4695;77.3696;76.9636;77.0316;76.9918;77.4493;77.2278;76.8566;76.9462;76.9533;76.9902
32.5;76.8047;76.6263;76.5570;76.2333;76.3115;77.2161;77.2010;77.0185;76.6283;76.7464;77.4302;77.3549;77.2821;76.9548;77.0122;77.4529;77.4115;76.9443;77.0503;77.0185;77.4452;77.2588;76.8577;76.9819;76.9848;76.9913
33.0;76.8200;76.6629;76.5626;76.2351;76.3405;77.2524;77.2491;77.0531;76.6768;76.7195;77.4607;77.3694;77.3138;76.9500;77.0736;77.4627;77.3688;76.9445;77.0739;77.0736;77.4331;77.2345;76.9265;77.0019;76.9926;77.0101
33.5;76.8147;76.6542;76.5987;76.1702;76.2634;77.2456;77.2203;77.0291;76.6378;76.7169;77.4570;77.3716;77.2957;76.9788;77.0886;77.4183;77.3594;76.9995;77.1248;77.1022;77.4538;77.2750;76.9180;77.0363;77.0023;77.0093
34.0;76.8132;76.6028;76.5316;76.2293;76.3153;77.2431;77.1990;77.0540;76.6695;76.7559;77.4404;77.3787;77.2662;76.9230;77.0562;77.4505;77.4360;76.9822;77.0866;77.0751;77.4523;77.2590;76.9496;77.0135;77.0251;77.0083
34.5;76.8268;76.6375;76.5772;76.1955;76.2714;77.2317;77.2145;77.0541;76.5857;76.6436;77.4511;77.4042;77.2680;76.9003;77.0011;77.4177;77.3915;76.9624;77.1040;77.0672;77.4518;77.2752;76.9631;77.0401;77.0541;76.9996
35.0;76.8375;76.6271;76.5769;76.2254;76.3229;77.2487;77.2469;77.0752;76.6637;76.7045;77.4924;77.4218;77.3469;76.9349;77.0753;77.4806;77.4557;77.0286;77.1057;77.1156;77.5274;77.2897;76.9508;77.0871;77.1047;77.0378
35.5;76.8417;76.6701;76.6238;76.1584;76.2856;77.2605;77.2452;77.0892;76.6464;76.7246;77.5114;77.3872;77.2563;76.9419;77.0586;77.4189;77.4031;76.9392;77.0604;77.0310;77.4818;77.3285;76.8525;76.9777;76.9804;77.007
36.0;76.8074;76.6513;76.6129;76.2225;76.2942;77.2511;77.2413;77.0566;76.6131;76.6723;77.4451;77.3988;77.3351;76.8642;77.0139;77.4447;77.4259;76.9453;77.1145;77.0606;77.4968;77.2968;76.8893;76.9856;76.9530;77.0037
36.5;76.8410;76.6580;76.6054;76.2696;76.3623;77.2304;77.2368;77.0624;76.6278;76.7172;77.4622;77.3218;77.2958;76.9617;77.0853;77.5090;77.4083;77.0042;77.1043;77.0588;77.4567;77.2123;76.8978;77.0089;77.0055;77.0161
37.0;76.8725;76.6579;76.5868;76.2372;76.3161;77.2352;77.2514;77.0833;76.6292;76.6863;77.4679;77.3797;77.2882;76.9008;77.0018;77.4372;77.3869;76.9288;77.0547;77.0509;77.4851;77.2944;76.8600;77.0023;77.0211;77.0046
37.5;76.8515;76.6271;76.6002;76.2943;76.2953;77.2482;77.2357;77.0401;76.6438;76.6870;77.4225;77.3763;77.3114;76.9334;77.0842;77.4474;77.4207;76.9715;77.0929;77.0538;77.4475;77.2153;76.9055;77.0163;77.0356;77.0103
38.0;76.8490;76.6799;76.6028;76.1912;76.3363;77.2474;77.2206;77.0490;76.6604;76.7469;77.4535;77.4096;77.2905;76.9561;77.0714;77.4935;77.4108;76.9544;77.0592;77.0453;77.4948;77.2930;76.9134;77.0091;77.0160;77.0182
38.5;76.8126;76.6311;76.5712;76.2726;76.3197;77.1997;77.2208;77.0703;76.6545;76.7353;77.4290;77.3514;77.2841;76.9466;77.0345;77.4697;77.4018;76.9793;77.1189;77.0955;77.4729;77.2697;76.9390;77.0614;77.0522;77.0158
39.0;76.8092;76.6505;76.5997;76.2268;76.3108;77.2406;77.1920;77.0771;76.6496;76.7098;77.4755;77.3949;77.3242;76.9258;77.0880;77.4829;77.4102;76.9788;77.1261;77.0655;77.4564;77.2608;76.9195;77.0416;77.0404;77.0183
39.5;76.8998;76.6765;76.6153;76.2836;76.3574;77.2557;77.2225;77.0550;76.7171;76.7907;77.4640;77.3874;77.3547;76.9992;77.1392;77.4745;77.3782;77.0030;77.1105;77.0724;77.4721;77.3090;76.8843;77.0282;77.0121;77.0385
40.0;76.8266;76.6387;76.5893;76.2251;76.3293;77.2417;77.2269;77.0774;76.6015;76.6807;77.4833;77.4060;77.3443;76.8846;77.0327;77.4812;77.4498;76.9823;77.1318;77.0751;77.5039;77.3302;76.9065;77.0217;77.0466;77.0207
40.5;76.8706;76.6568;76.6232;76.2399;76.3158;77.2607;77.2479;77.0863;76.6131;76.7346;77.5151;77.4252;77.3593;76.9253;77.0911;77.5198;77.4580;76.9794;77.0858;77.0282;77.4996;77.3276;76.8530;76.9764;77.0537;77.0299
41.0;76.8695;76.6616;76.6340;76.2080;76.2659;77.2679;77.2923;77.0939;76.5881;76.7065;77.4889;77.3683;77.3242;76.9356;77.0417;77.4777;77.4066;76.9586;77.1059;77.0316;77.4955;77.3236;76.8652;77.0523;77.0649;77.0211
41.5;76.8086;76.6455;76.6047;76.2678;76.3326;77.2781;77.2116;77.0491;76.6577;76.7182;77.4374;77.3632;77.2837;76.9474;77.0910;77.4720;77.4061;76.9795;77.1389;77.0662;77.4469;77.2430;76.9346;77.0594;77.0669;77.0204
42.0;76.9167;76.7144;76.6434;76.2329;76.3194;77.2778;77.2788;77.1032;76.6806;76.7155;77.4839;77.4282;77.3450;76.9325;77.0680;77.4974;77.4387;76.9692;77.1239;77.1004;77.5171;77.3147;76.9636;77.0497;77.0790;77.0478
42.5;76.8313;76.6753;76.6197;76.3031;76.3622;77.2849;77.2140;77.0303;76.6860;76.7478;77.4431;77.3828;77.3292;77.0458;77.1193;77.4672;77.4314;77.0314;77.1754;77.1260;77.4820;77.2864;76.9232;77.0348;77.1009;77.0453
43.0;76.8734;76.6243;76.6120;76.2469;76.3292;77.2644;77.2498;77.0885;76.6876;76.7357;77.4657;77.3709;77.2732;76.9745;77.0964;77.4348;77.3775;77.0191;77.0957;77.0638;77.4701;77.2578;76.9352;77.0485;77.0353;77.0252
43.5;76.8311;76.6712;76.5847;76.2348;76.3031;77.2757;77.2233;77.0444;76.6028;76.7127;77.4626;77.3923;77.3333;76.9239;77.0444;77.4840;77.4177;76.9895;77.0836;77.0423;77.5375;77.3137;76.8826;76.9863;76.9717;77.014
44.0;76.8597;76.6800;76.6370;76.3077;76.3517;77.2961;77.2611;77.1019;76.7079;76.8118;77.4835;77.4487;77.3851;76.9712;77.0876;77.5030;77.3832;76.9818;77.1015;77.0712;77.4783;77.2390;76.9177;77.0491;77.0893;77.0482
44.5;76.8598;76.6679;76.6307;76.1705;76.2765;77.2806;77.2694;77.0513;76.5664;76.6183;77.4983;77.4026;77.3038;76.8615;77.0068;77.4557;77.4096;76.9336;77.0452;77.0487;77.4597;77.2716;76.9047;77.0472;77.0404;77.0032
45.0;76.8976;76.7410;76.6756;76.2486;76.3332;77.3335;77.3110;77.1419;76.6680;76.7577;77.5396;77.4555;77.3760;76.9750;77.1050;77.5431;77.4952;77.0132;77.1125;77.0983;77.5234;77.2790;76.9487;77.0303;77.0612;77.0666
45.5;76.8320;76.6315;76.6078;76.2083;76.2747;77.2506;77.2576;77.1015;76.6268;76.6994;77.4803;77.3834;77.3544;76.9039;77.0034;77.4946;77.4627;76.9132;77.0367;77.0361;77.4951;77.3170;76.8722;76.9533;76.9926;77.0076
46.0;76.8734;76.6669;76.6064;76.3464;76.4152;77.2457;77.2302;77.1044;76.7689;76.8262;77.4768;77.4036;77.3214;77.0576;77.1390;77.4704;77.4537;77.0042;77.1091;77.1330;77.4935;77.2920;77.0132;77.1197;77.1603;77.0692
46.5;76.8954;76.7313;76.6483;76.2311;76.2884;77.3075;77.2654;77.0540;76.6320;76.7475;77.4651;77.3970;77.3437;77.0140;77.0897;77.5029;77.4314;77.0099;77.1255;77.1033;77.5083;77.3386;76.9248;77.0478;77.0475;77.046
47.0;76.8691;76.6976;76.6596;76.2434;76.3359;77.2832;77.2985;77.1194;76.6728;76.7394;77.5008;77.4730;77.3626;76.9570;77.0857;77.4945;77.4489;77.0477;77.1079;77.0757;77.5263;77.3195;76.9511;77.0765;77.1130;77.0584
47.5;76.8467;76.6589;76.6669;76.2816;76.3642;77.2872;77.2860;77.1378;76.6744;76.7677;77.5369;77.4055;77.3551;76.9936;77.1501;77.5138;77.4473;77.0392;77.1342;77.1310;77.5155;77.3401;76.9631;77.0739;77.0956;77.0667
48.0;76.8594;76.6994;76.6278;76.3006;76.4046;77.2844;77.2497;77.0786;76.6850;76.8014;77.4727;77.4411;77.3611;76.9658;77.0959;77.5516;77.4651;77.0113;77.0554;77.0544;77.5213;77.3303;76.8845;77.0240;77.0310;77.0503
48.5;76.8978;76.6764;76.6566;76.3183;76.4167;77.2885;77.2467;77.1182;76.7218;76.7708;77.5443;77.4590;77.4030;76.9928;77.0954;77.5257;77.4590;77.0279;77.1295;77.1252;77.5166;77.3318;76.9437;77.0452;77.0781;77.0716
49.0;76.8948;76.7233;76.6336;76.2432;76.3008;77.2869;77.2726;77.1294;76.6273;76.7277;77.5021;77.4288;77.3333;76.9559;77.0997;77.5003;77.4374;77.0128;77.1486;77.1348;77.5236;77.3671;76.9194;77.0754;77.0377;77.0527
49.5;76.8852;76.7318;76.6590;76.2769;76.3526;77.2976;77.3089;77.1143;76.7008;76.7530;77.5291;77.4806;77.3276;76.9856;77.0991;77.4421;77.4561;77.0329;77.1840;77.1282;77.5556;77.3354;76.9259;77.0461;77.0455;77.0662
50.0;76.8994;76.6707;76.6291;76.2557;76.3492;77.2359;77.2581;77.1077;76.6359;76.7293;77.5150;77.4303;77.3768;76.9796;77.0897;77.5030;77.4213;77.0171;77.0982;77.0744;77.5047;77.3189;76.9325;77.0311;77.0400;77.0441
50.5;76.9295;76.7274;76.6734;76.2986;76.3951;77.3231;77.2839;77.0951;76.6692;76.7779;77.5094;77.4558;77.3602;76.9963;77.0912;77.5455;77.4821;76.9986;77.1372;77.1107;77.4921;77.2979;76.9470;77.0608;77.0823;77.0696
51.0;76.9007;76.7385;76.6757;76.2735;76.3215;77.3142;77.3094;77.1225;76.6528;76.7404;77.5201;77.4268;77.3840;76.9434;77.0368;77.5307;77.4933;76.9531;77.0696;77.0449;77.5657;77.3476;76.9097;77.0273;77.0203;77.0529
51.5;76.8395;76.6523;76.6149;76.2504;76.3083;77.3062;77.2963;77.0941;76.7021;76.7294;77.5215;77.4199;77.3428;76.9505;77.0612;77.5248;77.4376;76.9980;77.1047;77.0936;77.5241;77.3190;76.9231;77.0431;77.1100;77.0467
