35.300750	35.063886	35.131590	34.868835	35.000750
35.264459	35.297590	35.313772	35.051177	35.054991
35.355709	35.384174	35.528285	35.107353	35.167281
35.395343	35.427945	35.420358	35.359538	35.307072
35.587674	35.549705	35.480122	35.374633	35.620219
10.08.2018 09:48:54.240
3616732134.240
35.413893	34.881291	35.883006
35.524784	35.294220	35.322137	34.881291	35.027800
35.496490	35.541138	35.590010	34.992885	35.051779
35.632219	35.683232	35.732506	35.093318	35.183555
35.666176	35.720852	35.368381	35.273842	35.263964
35.883006	35.775261	35.424129	35.349344	35.575004
10.08.2018 09:48:54.920
3616732134.920
35.366187	34.965465	35.710504
35.338069	35.113491	35.132973	34.965465	35.127946
35.249364	35.329406	35.426597	35.192993	35.191575
35.403111	35.415732	35.548105	35.179200	35.276815
35.455460	35.480608	35.491585	35.395294	35.390881
35.655453	35.639775	35.590198	35.454071	35.710504
10.08.2018 09:48:55.613
3616732135.613
35.389357	34.943117	35.721457
35.413008	35.176193	35.182940	34.943117	35.074774
35.435932	35.458731	35.460531	35.170672	35.125368
35.498583	35.519266	35.641541	35.175999	35.193797
35.554971	35.560494	35.406936	35.368699	35.318494
35.721457	35.662570	35.526792	35.430268	35.712800
10.08.2018 09:48:56.317
3616732136.318
35.400773	35.006361	35.731160
35.312458	35.116780	35.229614	35.006361	35.112510
35.403895	35.411544	35.432228	35.178769	35.133081
35.457464	35.471630	35.589926	35.241622	35.347325
35.474680	35.531631	35.564000	35.443668	35.402071
35.715776	35.731160	35.577281	35.445899	35.687955
10.08.2018 09:48:57.236
3616732137.237
35.434066	34.976925	35.847643
35.372258	35.182357	35.202292	34.976925	35.130729
35.343132	35.448554	35.506709	35.161664	35.165584
35.524789	35.565351	35.663773	35.210292	35.272312
35.631327	35.683031	35.493063	35.442900	35.407260
35.847643	35.726461	35.603845	35.522766	35.766641
10.08.2018 09:48:57.948
3616732137.948
35.480596	35.076541	35.860425
35.413730	35.175838	35.247848	35.076541	35.182675
35.420719	35.454195	35.498933	35.193691	35.232271
35.521517	35.606245	35.681850	35.310268	35.365542
35.643889	35.729634	35.608005	35.520057	35.462805
35.860425	35.798377	35.649813	35.542168	35.817862
10.08.2018 09:48:58.692
3616732138.693
35.549468	35.114753	35.917908
35.516748	35.304206	35.355988	35.114753	35.206274
35.532250	35.572298	35.597220	35.300903	35.326388
35.617828	35.680846	35.777785	35.370176	35.429137
35.677638	35.722755	35.625746	35.556965	35.496723
35.917908	35.841953	35.711338	35.618949	35.863931
10.08.2018 09:48:59.536
3616732139.536
35.613850	35.171874	35.954716
35.513227	35.294990	35.356606	35.171874	35.340631
35.530667	35.589460	35.600437	35.392101	35.421015
35.634623	35.702978	35.819228	35.488137	35.559505
35.757814	35.784374	35.760024	35.720291	35.652862
35.943756	35.854241	35.787606	35.715075	35.954716
10.08.2018 09:49:00.227
3616732140.228
35.594180	35.132486	35.945120
35.584163	35.353218	35.423131	35.132486	35.235030
35.630239	35.630618	35.623288	35.278672	35.368674
35.664564	35.720159	35.815944	35.449505	35.465628
35.631327	35.721584	35.676391	35.593815	35.588823
35.916843	35.882873	35.797209	35.725191	35.945120
10.08.2018 09:49:01.008
3616732141.009
35.595610	35.158634	35.967509
35.564751	35.352418	35.396309	35.158634	35.280336
35.534038	35.580207	35.650340	35.360074	35.367324
35.656282	35.672702	35.811120	35.391183	35.497646
35.726467	35.792015	35.675231	35.605605	35.581344
35.967509	35.890579	35.769915	35.688129	35.920098
10.08.2018 09:49:01.690
3616732141.691
35.667817	35.227608	36.026518
35.574954	35.383621	35.446865	35.227608	35.379294
35.602422	35.695803	35.699557	35.447512	35.449916
35.745094	35.742351	35.869477	35.489154	35.542142
35.808843	35.860953	35.766141	35.717543	35.666081
36.026518	35.960043	35.851321	35.755566	35.986656
10.08.2018 09:49:02.525
3616732142.526
35.727558	35.329938	36.088686
35.685345	35.450680	35.499715	35.329938	35.432874
35.667670	35.717919	35.796324	35.487788	35.468494
35.794349	35.810091	35.939837	35.584223	35.622894
35.812577	35.831680	35.821974	35.820054	35.756761
36.057692	35.961357	35.928711	35.821317	36.088686
10.08.2018 09:49:03.230
3616732143.231
35.733416	35.311541	36.103139
35.721851	35.519990	35.516537	35.311541	35.432651
35.655798	35.709771	35.754287	35.527155	35.493794
35.803239	35.848927	35.882613	35.573720	35.604590
35.864358	35.942947	35.832381	35.754540	35.674952
36.103139	35.993667	35.885495	35.831833	36.095633
10.08.2018 09:49:04.018
3616732144.019
35.745467	35.381118	36.084108
35.731091	35.500700	35.602885	35.381118	35.503781
35.710816	35.741707	35.762807	35.514599	35.522515
35.763481	35.841798	35.953293	35.570967	35.600323
35.858685	35.878546	35.805711	35.745320	35.702057
36.084108	36.025480	35.933794	35.821088	36.080002
10.08.2018 09:49:04.698
3616732144.698
35.809987	35.428498	36.157746
35.756070	35.567491	35.598767	35.428498	35.512204
35.748042	35.766032	35.827040	35.565915	35.598205
35.870072	35.940888	36.016009	35.696588	35.736018
35.894113	35.889348	35.944337	35.856755	35.837875
36.097209	36.018884	35.994841	35.930731	36.157746
10.08.2018 09:49:05.503
3616732145.503
35.802697	35.387753	36.142230
35.778883	35.569358	35.596503	35.387753	35.502520
35.778614	35.818890	35.816345	35.583111	35.547125
35.791396	35.887108	36.016474	35.643203	35.707030
35.960657	35.945933	35.898477	35.850727	35.802594
36.142230	36.051836	36.006102	35.873981	36.110587
10.08.2018 09:49:06.186
3616732146.187
35.858012	35.466137	36.246765
35.734010	35.560854	35.633294	35.466137	35.581071
35.836592	35.822591	35.850249	35.620415	35.647454
35.867697	35.922066	36.105056	35.721485	35.768065
35.951047	36.025819	35.960774	35.863729	35.881069
36.200494	36.149320	36.076163	35.958077	36.246765
10.08.2018 09:49:07.019
3616732147.020
35.882901	35.454676	36.229857
35.835132	35.617274	35.628177	35.454676	35.565635
35.782717	35.902938	35.868839	35.661905	35.668943
35.895554	35.987420	36.118076	35.692398	35.763033
36.029921	36.073885	35.970022	35.942009	35.912378
36.229857	36.144855	36.121626	35.985680	36.219564
10.08.2018 09:49:07.717
3616732147.718
35.933602	35.484142	36.269196
35.910191	35.674109	35.745111	35.484142	35.661700
35.906940	35.888910	35.959290	35.744308	35.719153
36.007386	36.066703	36.128655	35.778221	35.830983
36.088880	36.115043	35.998721	35.975755	35.934903
36.269196	36.206760	36.095820	35.971907	36.177263
10.08.2018 09:49:08.497
3616732148.497
35.963226	35.587678	36.335077
35.929091	35.719091	35.747405	35.587678	35.700548
35.890731	35.911713	35.962061	35.753407	35.753006
36.027569	36.068075	36.164431	35.748566	35.838370
36.130155	36.101841	36.048988	36.001730	35.946354
