10.08.2018 09:47:50.899
3616732070.900
1.958960	-0.003105	-0.000124	-0.000173	0.000094
0.000001	-0.000032	-0.000045	0.000045	-0.000005	-0.000003	-0.000060	-0.000120	-0.000020	0.000018
-0.000007	-0.000105	-0.000047	-0.000064	-0.000036	-0.000063	-0.000011	-0.000013	-0.000008	-0.000005
0.000011	0.000010	0.000010	-0.000007	0.000012	0.000018	0.000024	-0.000038	0.000037	-0.000058
-0.000034	-0.000029	-0.000075	-0.000083	-0.000067	-0.000032	-0.000024	-0.000020	-0.000100	0.000003
0.000054	-0.000061	0.000025	-0.000009	-0.000089	-0.000019	0.000044	-0.000050	-0.000048	0.000017
-0.000046	-0.000024	-0.000098	0.000094	-0.000024	0.000059	-0.000078	0.000029	0.000021	0.000013
-0.000063	-0.000024	0.000007	-0.000038	-0.000094	0.000005	-0.000056	-0.000098	-0.000058	0.000012
-0.000060	0.000009	-0.000076	-0.000085	-0.000027	-0.000071	-0.000062	-0.000035	0.000045	-0.000081
-0.000010	-0.000068	0.000037	-0.000025	-0.000082	-0.000001	-0.000063	-0.000001	-0.000023	-0.000085
-0.000107	-0.000031	-0.000060	-0.000045	-0.000018	0.000018	-0.000110	-0.000173	-0.000098	-0.000095
10.08.2018 09:48:08.142
3616732088.143
1.959156	-0.002101	-0.000084	-0.000133	0.000080
-0.000024	-0.000011	-0.000078	-0.000018	-0.000024	-0.000093	0.000010	-0.000019	-0.000060	0.000009
0.000021	-0.000071	-0.000021	0.000027	0.000010	0.000014	0.000035	-0.000005	0.000001	0.000074
-0.000030	-0.000020	-0.000042	0.000001	-0.000039	-0.000016	0.000037	0.000016	-0.000004	-0.000009
-0.000051	-0.000043	-0.000006	-0.000083	-0.000028	0.000051	0.000003	-0.000015	-0.000058	-0.000097
-0.000023	-0.000051	0.000079	-0.000070	0.000051	-0.000056	-0.000080	-0.000053	-0.000052	0.000010
0.000020	-0.000015	0.000080	-0.000025	-0.000046	-0.000019	-0.000051	-0.000010	-0.000050	0.000020
0.000013	-0.000066	-0.000026	-0.000097	-0.000063	-0.000020	-0.000020	0.000052	-0.000133	-0.000046
-0.000029	0.000004	-0.000006	-0.000091	-0.000019	0.000058	-0.000029	-0.000062	0.000039	-0.000073
-0.000086	-0.000114	-0.000048	0.000043	0.000004	-0.000046	-0.000060	-0.000072	-0.000010	-0.000056
0.000024	0.000035	-0.000074	-0.000040	0.000012	0.000023	0.000019	0.000039	0.000008	-0.000088
10.08.2018 09:48:08.743
3616732088.743
1.959101	-0.003178	-0.000127	-0.000146	0.000095
-0.000036	-0.000103	0.000026	-0.000050	-0.000006	-0.000011	-0.000120	-0.000081	-0.000025	-0.000049
-0.000061	0.000039	0.000079	-0.000031	-0.000005	0.000019	0.000009	-0.000038	-0.000053	-0.000072
-0.000085	0.000019	-0.000075	-0.000015	0.000006	-0.000022	-0.000027	0.000012	-0.000034	0.000095
-0.000013	-0.000049	0.000017	-0.000032	0.000036	-0.000133	-0.000010	-0.000053	0.000013	-0.000037
0.000014	-0.000082	-0.000014	-0.000010	-0.000050	0.000029	-0.000103	-0.000043	-0.000074	0.000042
-0.000017	-0.000029	-0.000089	0.000000	0.000002	-0.000028	-0.000060	-0.000004	-0.000007	-0.000080
-0.000049	-0.000031	0.000016	-0.000079	0.000001	-0.000051	-0.000016	0.000008	-0.000126	-0.000020
0.000030	-0.000022	-0.000063	-0.000016	-0.000027	-0.000059	0.000002	-0.000082	-0.000006	-0.000031
0.000046	-0.000019	-0.000035	-0.000055	-0.000093	0.000010	-0.000146	0.000014	-0.000059	-0.000085
-0.000091	-0.000113	-0.000101	-0.000015	0.000049	-0.000053	-0.000061	-0.000067	-0.000005	-0.000118
10.08.2018 09:48:09.354
3616732089.355
1.959038	-0.001413	-0.000057	-0.000102	0.000095
0.000023	0.000024	-0.000030	-0.000022	0.000025	-0.000041	-0.000036	-0.000044	0.000024	-0.000029
-0.000076	0.000022	0.000068	0.000019	0.000030	-0.000007	0.000066	0.000063	-0.000056	0.000013
0.000089	-0.000034	-0.000038	-0.000102	-0.000023	-0.000072	0.000095	0.000006	0.000062	0.000087
-0.000004	-0.000029	-0.000061	-0.000033	-0.000042	-0.000083	-0.000065	0.000061	-0.000058	-0.000093
0.000022	-0.000051	-0.000058	-0.000015	-0.000049	-0.000068	-0.000089	-0.000035	0.000013	0.000042
0.000002	-0.000012	-0.000028	0.000036	0.000013	-0.000014	0.000014	-0.000049	-0.000033	-0.000003
-0.000044	0.000015	-0.000073	0.000070	0.000007	0.000015	-0.000014	0.000045	-0.000049	-0.000018
-0.000015	0.000006	0.000042	-0.000011	-0.000060	-0.000003	0.000026	-0.000061	-0.000101	0.000001
-0.000059	-0.000091	0.000017	-0.000041	0.000061	0.000044	-0.000054	-0.000040	-0.000037	-0.000069
-0.000040	0.000064	-0.000028	-0.000041	0.000013	-0.000048	-0.000099	-0.000007	-0.000006	-0.000059
10.08.2018 09:48:09.935
3616732089.936
1.959171	-0.002622	-0.000105	-0.000124	0.000075
-0.000033	-0.000047	-0.000003	-0.000085	0.000050	0.000075	-0.000011	-0.000001	0.000007	-0.000098
-0.000043	0.000044	0.000008	-0.000054	0.000034	0.000069	-0.000108	-0.000067	0.000069	-0.000062
-0.000005	0.000012	-0.000065	-0.000029	-0.000039	-0.000082	-0.000025	-0.000067	0.000008	-0.000082
-0.000046	-0.000022	-0.000028	-0.000064	-0.000040	-0.000026	-0.000061	-0.000045	-0.000002	-0.000025
-0.000123	-0.000124	-0.000066	-0.000069	-0.000011	-0.000085	0.000009	0.000021	-0.000010	-0.000017
0.000014	-0.000107	-0.000010	-0.000025	-0.000074	-0.000055	-0.000044	-0.000018	-0.000041	0.000025
-0.000058	-0.000074	-0.000053	-0.000061	-0.000056	-0.000079	-0.000047	0.000019	-0.000063	0.000038
0.000006	-0.000065	-0.000020	-0.000031	-0.000046	0.000040	-0.000008	-0.000048	0.000017	0.000048
-0.000089	-0.000095	-0.000013	0.000027	0.000045	0.000018	-0.000078	0.000034	0.000029	0.000024
-0.000016	0.000056	-0.000023	-0.000017	-0.000075	-0.000061	-0.000027	-0.000024	0.000049	-0.000045
10.08.2018 09:48:10.529
3616732090.530
1.958952	-0.002085	-0.000083	-0.000127	0.000068
0.000045	0.000013	-0.000087	-0.000048	-0.000022	-0.000079	0.000062	-0.000050	-0.000072	0.000009
0.000044	-0.000071	-0.000022	-0.000019	-0.000028	-0.000014	-0.000061	-0.000086	0.000060	-0.000029
0.000027	-0.000079	-0.000062	-0.000032	-0.000052	-0.000014	0.000012	-0.000004	-0.000019	-0.000021
-0.000115	-0.000089	0.000035	-0.000039	0.000068	-0.000100	-0.000027	-0.000026	0.000012	-0.000096
-0.000003	-0.000050	-0.000127	-0.000007	-0.000041	0.000002	-0.000006	0.000027	-0.000024	-0.000044
-0.000017	0.000013	0.000017	0.000053	-0.000037	0.000029	-0.000028	-0.000020	-0.000060	-0.000012
-0.000110	0.000049	-0.000063	-0.000030	0.000037	0.000026	-0.000050	0.000024	-0.000055	-0.000056
-0.000081	-0.000092	0.000035	0.000027	-0.000047	-0.000046	0.000055	0.000025	-0.000064	0.000066
0.000002	-0.000002	-0.000074	-0.000010	0.000000	-0.000021	-0.000061	0.000009	0.000002	0.000047
-0.000024	-0.000020	-0.000052	-0.000032	-0.000019	-0.000001	-0.000081	-0.000028	0.000067	-0.000028
10.08.2018 09:48:11.113
3616732091.113
1.959054	-0.003055	-0.000122	-0.000196	0.000083
0.000000	0.000006	-0.000071	-0.000016	-0.000084	-0.000064	-0.000048	-0.000048	-0.000032	-0.000082
0.000079	0.000061	-0.000002	-0.000081	-0.000028	0.000020	-0.000070	-0.000040	-0.000098	-0.000008
-0.000022	-0.000051	0.000006	-0.000071	-0.000078	-0.000023	-0.000058	-0.000039	0.000010	0.000083
-0.000078	-0.000005	-0.000149	0.000037	-0.000055	-0.000080	-0.000099	-0.000115	-0.000016	-0.000026
-0.000021	0.000002	-0.000031	0.000016	0.000040	-0.000015	-0.000008	-0.000054	-0.000004	0.000046
-0.000025	0.000021	-0.000050	0.000009	-0.000104	-0.000009	-0.000046	-0.000096	0.000066	-0.000023
-0.000099	-0.000038	-0.000048	-0.000029	-0.000055	-0.000142	0.000045	0.000009	-0.000068	0.000008
0.000071	-0.000052	-0.000023	0.000030	-0.000075	0.000026	-0.000038	0.000028	0.000005	-0.000021
-0.000196	-0.000051	-0.000121	-0.000069	-0.000071	-0.000024	-0.000003	-0.000115	0.000001	-0.000016
-0.000008	-0.000054	-0.000034	0.000011	-0.000012	-0.000031	-0.000030	-0.000003	-0.000034	-0.000009
10.08.2018 09:48:11.789
3616732091.789
1.959054	-0.002723	-0.000109	-0.000145	0.000104
-0.000108	-0.000074	0.000036	-0.000103	-0.000032	-0.000044	0.000006	-0.000056	-0.000040	-0.000037
0.000041	-0.000027	-0.000094	-0.000050	-0.000070	0.000028	0.000015	-0.000036	0.000043	-0.000089
-0.000076	-0.000015	-0.000072	0.000077	0.000002	-0.000039	0.000104	0.000031	-0.000057	0.000074
0.000033	-0.000094	0.000032	0.000022	-0.000032	-0.000078	-0.000077	-0.000079	-0.000094	-0.000001
-0.000066	-0.000105	0.000056	0.000029	-0.000145	-0.000043	-0.000064	0.000070	-0.000052	0.000041
0.000010	0.000037	-0.000031	-0.000053	0.000025	-0.000001	-0.000055	0.000004	-0.000075	-0.000017
0.000002	-0.000099	-0.000040	0.000024	0.000015	-0.000043	0.000069	-0.000036	-0.000019	-0.000030
-0.000048	0.000006	-0.000047	-0.000025	-0.000026	-0.000043	-0.000074	-0.000057	-0.000070	0.000041
0.000021	-0.000093	-0.000037	0.000059	-0.000080	0.000045	-0.000005	-0.000132	-0.000064	-0.000061
-0.000017	-0.000081	-0.000059	-0.000078	-0.000067	-0.000072	0.000002	-0.000086	0.000073	-0.000027
10.08.2018 09:48:12.375
3616732092.375
1.959132	-0.002454	-0.000098	-0.000156	0.000080
-0.000064	-0.000102	-0.000077	-0.000031	-0.000049	-0.000052	0.000007	-0.000030	0.000033	-0.000012
-0.000042	0.000009	-0.000038	-0.000011	-0.000043	0.000020	-0.000040	-0.000079	-0.000090	0.000053
0.000037	-0.000024	0.000056	0.000046	-0.000084	-0.000057	0.000017	0.000024	-0.000024	0.000027
-0.000030	-0.000055	0.000012	-0.000050	-0.000037	0.000050	-0.000047	-0.000040	-0.000039	-0.000035
0.000013	-0.000071	-0.000050	-0.000101	0.000028	-0.000016	-0.000008	-0.000046	0.000049	-0.000043
-0.000030	0.000017	0.000080	-0.000040	-0.000006	0.000036	0.000041	0.000050	-0.000016	0.000049
-0.000020	0.000002	-0.000120	-0.000008	-0.000010	-0.000002	-0.000062	0.000001	-0.000079	-0.000060
-0.000034	-0.000029	-0.000050	-0.000021	-0.000105	-0.000066	0.000071	0.000003	0.000006	-0.000024
-0.000037	-0.000016	0.000055	-0.000056	-0.000074	0.000022	-0.000055	0.000016	-0.000082	-0.000050
-0.000051	-0.000015	-0.000010	-0.000156	-0.000079	-0.000063	-0.000081	-0.000051	0.000014	-0.000123
10.08.2018 09:48:12.967
3616732092.968
1.959030	-0.002296	-0.000092	-0.000165	0.000075
0.000075	-0.000056	-0.000042	0.000014	-0.000049	-0.000035	0.000023	0.000004	0.000073	-0.000083
-0.000031	0.000032	-0.000055	0.000058	-0.000085	-0.000006	-0.000017	-0.000029	0.000014	0.000002
-0.000111	-0.000009	-0.000029	-0.000022	-0.000057	0.000028	-0.000060	0.000020	-0.000037	-0.000014
-0.000149	-0.000030	0.000029	-0.000033	0.000007	-0.000001	-0.000022	-0.000038	0.000010	-0.000033
0.000017	0.000028	-0.000014	0.000001	0.000007	-0.000041	0.000062	0.000044	-0.000032	0.000032
0.000008	-0.000075	-0.000139	-0.000009	-0.000027	-0.000034	-0.000018	-0.000041	-0.000044	-0.000071
-0.000026	-0.000039	-0.000006	-0.000074	-0.000002	-0.000091	-0.000068	-0.000001	0.000018	-0.000083
-0.000063	-0.000038	-0.000057	-0.000038	-0.000009	-0.000039	0.000028	-0.000058	-0.000033	-0.000032
-0.000016	-0.000083	-0.000023	0.000038	0.000069	0.000021	-0.000157	0.000036	0.000054	-0.000052
-0.000070	-0.000002	-0.000002	-0.000165	-0.000020	0.000025	0.000020	-0.000095	-0.000012	-0.000061
10.08.2018 09:48:13.550
3616732093.550
1.959140	-0.002358	-0.000094	-0.000157	0.000095
-0.000058	0.000029	0.000010	0.000001	0.000011	-0.000094	0.000006	-0.000003	0.000049	-0.000084
-0.000038	0.000019	-0.000087	-0.000002	-0.000087	-0.000021	-0.000009	-0.000046	0.000069	-0.000047
-0.000038	0.000040	-0.000003	-0.000071	-0.000050	-0.000089	-0.000048	-0.000104	0.000059	0.000028
0.000007	0.000043	-0.000084	-0.000026	0.000038	-0.000053	0.000004	-0.000034	-0.000041	0.000002
0.000002	-0.000019	0.000015	0.000017	0.000095	-0.000026	0.000020	-0.000077	-0.000070	-0.000035
0.000054	-0.000062	-0.000004	-0.000004	-0.000004	-0.000029	-0.000106	-0.000026	0.000060	-0.000029
0.000011	-0.000027	-0.000067	-0.000018	-0.000016	-0.000012	0.000000	0.000018	0.000011	0.000028
0.000001	-0.000056	-0.000060	-0.000031	0.000015	-0.000050	-0.000056	0.000019	0.000016	-0.000015
-0.000118	-0.000035	-0.000080	-0.000029	-0.000003	-0.000021	-0.000057	-0.000061	0.000016	-0.000073
-0.000085	-0.000057	0.000008	-0.000157	-0.000033	-0.000060	-0.000019	-0.000021	-0.000103	-0.000052
10.08.2018 09:48:25.671
3616732105.671
1.959109	-0.002457	-0.000098	-0.000140	0.000104
-0.000116	-0.000082	0.000005	-0.000018	0.000054	-0.000015	-0.000028	-0.000049	-0.000012	0.000025
-0.000008	-0.000041	-0.000025	0.000046	-0.000040	0.000003	0.000016	0.000047	-0.000081	0.000001
0.000078	0.000020	-0.000140	-0.000034	-0.000017	0.000024	-0.000003	-0.000004	0.000020	-0.000084
0.000052	-0.000065	0.000013	-0.000006	-0.000105	-0.000073	-0.000070	-0.000019	0.000028	0.000016
0.000073	-0.000047	-0.000041	-0.000015	-0.000065	-0.000099	-0.000045	-0.000009	0.000043	-0.000042
-0.000002	-0.000095	-0.000064	-0.000068	0.000001	0.000025	-0.000091	-0.000042	-0.000036	-0.000026
-0.000048	-0.000008	-0.000021	-0.000034	-0.000047	-0.000029	-0.000064	-0.000049	-0.000095	0.000104
-0.000030	0.000086	0.000081	0.000008	-0.000057	-0.000055	-0.000001	-0.000048	-0.000001	-0.000060
-0.000013	0.000018	-0.000055	0.000002	-0.000079	-0.000042	-0.000103	-0.000059	0.000001	-0.000010
-0.000016	-0.000048	0.000078	-0.000092	-0.000102	-0.000058	-0.000075	-0.000006	-0.000028	-0.000069
10.08.2018 09:48:26.777
3616732106.778
1.959109	-0.003025	-0.000121	-0.000148	0.000105
-0.000047	0.000061	-0.000048	-0.000068	0.000019	-0.000148	-0.000032	-0.000040	-0.000111	-0.000092
0.000003	-0.000021	-0.000027	-0.000034	-0.000032	-0.000041	0.000105	-0.000104	-0.000039	0.000024
-0.000007	-0.000010	-0.000108	-0.000096	0.000028	0.000003	-0.000007	0.000010	-0.000019	-0.000022
-0.000051	0.000056	-0.000018	-0.000003	-0.000058	-0.000053	0.000017	0.000003	-0.000007	0.000021
0.000000	-0.000010	-0.000005	-0.000007	-0.000041	-0.000007	-0.000042	0.000028	0.000084	0.000003
-0.000030	-0.000077	0.000066	-0.000016	-0.000014	-0.000079	-0.000059	-0.000009	0.000003	-0.000104
-0.000057	0.000012	-0.000013	-0.000036	-0.000066	-0.000054	-0.000080	-0.000029	-0.000078	0.000001
-0.000068	-0.000017	-0.000018	0.000038	-0.000053	-0.000091	-0.000026	-0.000010	-0.000070	-0.000029
-0.000080	-0.000080	-0.000046	0.000005	-0.000110	0.000012	-0.000117	-0.000025	-0.000075	-0.000095
0.000040	-0.000103	-0.000097	-0.000145	0.000023	0.000035	-0.000056	-0.000022	-0.000006	-0.000027
10.08.2018 09:48:27.468
3616732107.469
1.959007	-0.002699	-0.000108	-0.000135	0.000067
0.000002	-0.000064	-0.000108	-0.000049	-0.000067	-0.000108	0.000007	0.000013	-0.000023	-0.000049
-0.000060	0.000030	-0.000047	-0.000004	0.000026	-0.000052	-0.000011	0.000058	0.000000	-0.000074
-0.000042	0.000067	0.000036	-0.000006	-0.000062	-0.000052	0.000040	-0.000103	-0.000013	0.000031
0.000037	-0.000040	-0.000060	-0.000007	-0.000034	-0.000027	-0.000135	-0.000049	-0.000034	-0.000034
-0.000027	0.000064	-0.000006	-0.000015	-0.000049	-0.000032	-0.000018	0.000039	0.000005	-0.000013
-0.000020	0.000023	-0.000045	-0.000046	-0.000006	-0.000087	-0.000048	-0.000001	-0.000110	0.000034
-0.000114	-0.000029	-0.000047	0.000026	0.000011	-0.000062	-0.000034	0.000007	-0.000084	-0.000050
-0.000123	0.000063	-0.000039	-0.000061	-0.000035	-0.000026	0.000046	0.000020	-0.000060	-0.000103
0.000043	-0.000023	-0.000008	-0.000032	-0.000097	-0.000068	0.000001	-0.000103	-0.000008	-0.000075
0.000019	-0.000013	-0.000004	-0.000041	0.000023	0.000028	-0.000054	-0.000064	-0.000042	-0.000065
10.08.2018 09:48:39.378
3616732119.378
1.959124	-0.002266	-0.000091	-0.000129	0.000134
-0.000037	-0.000071	-0.000062	-0.000062	0.000053	-0.000048	-0.000020	-0.000006	-0.000048	0.000021
-0.000060	0.000005	-0.000014	0.000055	-0.000018	0.000014	0.000031	0.000008	-0.000038	0.000083
-0.000048	-0.000067	0.000035	0.000041	0.000012	-0.000034	0.000006	-0.000005	0.000086	0.000004
0.000010	-0.000129	0.000018	-0.000055	0.000010	0.000004	0.000010	-0.000047	0.000046	-0.000119
-0.000091	-0.000031	-0.000010	-0.000089	-0.000002	0.000058	-0.000104	0.000024	0.000027	-0.000003
0.000009	-0.000051	-0.000079	-0.000097	-0.000006	0.000036	-0.000042	-0.000092	-0.000027	-0.000104
-0.000081	0.000007	-0.000013	-0.000019	-0.000068	0.000029	-0.000013	0.000035	-0.000103	0.000012
-0.000092	-0.000001	-0.000103	0.000012	-0.000033	0.000007	-0.000042	-0.000022	0.000027	-0.000003
-0.000125	-0.000028	-0.000089	0.000134	-0.000037	-0.000018	-0.000081	-0.000047	-0.000110	0.000039
-0.000023	-0.000029	-0.000071	-0.000044	-0.000002	-0.000025	0.000001	0.000003	-0.000050	-0.000091
10.08.2018 09:48:40.126
3616732120.126
1.958929	-0.002513	-0.000101	-0.000134	0.000083
-0.000052	-0.000003	0.000055	-0.000010	0.000053	-0.000009	-0.000126	-0.000037	0.000038	-0.000062
-0.000015	-0.000063	-0.000042	-0.000045	0.000010	-0.000026	-0.000052	-0.000073	-0.000009	-0.000100
-0.000095	0.000082	-0.000022	0.000004	-0.000026	-0.000007	0.000064	-0.000081	0.000024	0.000020
-0.000068	0.000002	-0.000024	0.000022	-0.000004	-0.000068	-0.000007	0.000014	-0.000112	-0.000032
-0.000012	0.000014	-0.000050	-0.000011	-0.000098	0.000061	0.000024	-0.000022	-0.000078	0.000005
-0.000014	-0.000033	-0.000006	0.000078	0.000022	-0.000035	-0.000038	0.000020	-0.000038	-0.000064
-0.000059	-0.000006	-0.000039	-0.000043	-0.000087	0.000006	-0.000021	-0.000039	0.000014	-0.000076
-0.000026	-0.000070	-0.000033	-0.000068	-0.000033	0.000068	0.000077	-0.000034	0.000005	0.000083
-0.000134	-0.000049	-0.000001	-0.000084	-0.000065	0.000014	-0.000037	-0.000060	-0.000059	-0.000044
-0.000103	-0.000106	-0.000026	-0.000012	-0.000028	0.000004	-0.000043	-0.000028	-0.000076	-0.000042
10.08.2018 09:48:40.810
3616732120.811
1.959085	-0.002535	-0.000101	-0.000146	0.000098
0.000040	-0.000009	0.000023	0.000010	0.000033	-0.000128	-0.000034	-0.000008	-0.000052	-0.000072
-0.000058	0.000011	-0.000048	-0.000021	-0.000005	-0.000040	-0.000105	0.000036	-0.000011	-0.000078
-0.000087	0.000001	-0.000015	-0.000040	-0.000008	-0.000081	-0.000074	-0.000117	0.000012	-0.000050
-0.000008	-0.000110	0.000020	0.000059	0.000013	-0.000146	-0.000007	-0.000079	-0.000072	-0.000051
-0.000077	0.000044	-0.000086	-0.000078	-0.000047	-0.000051	0.000018	-0.000027	0.000018	0.000028
-0.000002	-0.000017	-0.000014	-0.000015	0.000036	-0.000060	-0.000026	-0.000081	-0.000030	0.000027
-0.000001	-0.000062	0.000002	0.000017	0.000098	-0.000045	-0.000052	0.000024	-0.000137	0.000014
-0.000119	-0.000019	0.000074	-0.000101	-0.000024	-0.000030	-0.000034	-0.000078	-0.000023	-0.000029
-0.000010	-0.000102	0.000010	0.000010	-0.000012	0.000091	-0.000033	0.000039	0.000072	-0.000010
-0.000086	-0.000038	0.000049	0.000005	-0.000048	0.000001	-0.000082	-0.000031	0.000004	-0.000048
10.08.2018 09:48:41.504
3616732121.504
1.959171	-0.002609	-0.000104	-0.000187	0.000061
-0.000011	0.000021	-0.000115	-0.000080	-0.000002	-0.000009	-0.000060	-0.000030	-0.000018	-0.000112
-0.000046	-0.000038	-0.000026	-0.000007	-0.000026	-0.000040	-0.000011	-0.000187	0.000038	-0.000032
0.000032	-0.000007	-0.000049	-0.000015	-0.000045	-0.000071	-0.000025	-0.000006	0.000061	-0.000002
-0.000110	-0.000042	0.000010	-0.000045	-0.000056	-0.000029	-0.000033	-0.000073	-0.000009	0.000002
-0.000075	-0.000094	-0.000017	-0.000098	0.000009	-0.000049	-0.000025	0.000052	-0.000040	0.000003
-0.000072	-0.000009	-0.000011	0.000024	0.000000	-0.000046	0.000005	0.000003	-0.000007	-0.000023
0.000004	-0.000064	0.000033	-0.000058	-0.000105	0.000033	-0.000028	0.000058	-0.000021	-0.000023
-0.000026	-0.000052	-0.000053	-0.000024	-0.000039	-0.000052	0.000000	-0.000031	-0.000090	0.000021
-0.000015	-0.000001	0.000022	0.000014	0.000033	-0.000041	0.000009	-0.000039	0.000002	-0.000006
-0.000085	-0.000038	0.000052	-0.000044	-0.000025	-0.000009	-0.000022	-0.000049	-0.000031	-0.000044
10.08.2018 09:48:42.863
3616732122.863
1.959164	-0.002875	-0.000115	-0.000135	0.000145
-0.000028	0.000031	-0.000135	0.000011	-0.000053	-0.000118	-0.000025	-0.000090	-0.000052	-0.000033
-0.000053	-0.000015	-0.000024	0.000038	0.000035	-0.000088	0.000021	-0.000075	-0.000068	-0.000124
-0.000095	-0.000069	-0.000043	-0.000087	-0.000012	-0.000010	-0.000022	0.000024	0.000060	0.000029
-0.000065	-0.000016	0.000057	-0.000022	-0.000027	-0.000083	0.000145	-0.000037	-0.000052	0.000015
0.000006	-0.000002	-0.000059	0.000033	-0.000132	-0.000015	0.000026	-0.000025	-0.000077	0.000033
0.000018	0.000031	-0.000032	-0.000059	0.000057	-0.000099	-0.000063	-0.000021	-0.000016	-0.000009
-0.000056	0.000062	-0.000115	-0.000052	-0.000107	-0.000049	-0.000082	-0.000025	-0.000083	0.000090
-0.000020	-0.000046	-0.000039	-0.000075	-0.000116	0.000061	0.000041	0.000047	0.000015	-0.000099
-0.000127	-0.000018	-0.000052	-0.000059	-0.000086	-0.000007	-0.000034	0.000011	-0.000044	-0.000082
-0.000029	-0.000025	0.000068	-0.000024	-0.000055	0.000036	-0.000021	0.000030	-0.000103	-0.000045
10.08.2018 09:48:43.570
3616732123.571
1.958976	-0.002526	-0.000101	-0.000144	0.000051
0.000027	-0.000021	0.000021	-0.000040	-0.000056	0.000004	0.000025	-0.000080	-0.000073	-0.000049
-0.000021	-0.000034	-0.000002	-0.000077	-0.000021	-0.000016	0.000031	-0.000005	0.000007	0.000018
0.000013	-0.000049	-0.000054	-0.000025	-0.000016	-0.000084	0.000032	0.000014	-0.000059	-0.000013
-0.000078	0.000007	-0.000046	-0.000048	-0.000075	-0.000035	-0.000133	-0.000019	-0.000026	-0.000056
-0.000093	-0.000026	-0.000021	0.000019	-0.000071	0.000031	0.000014	-0.000048	-0.000020	0.000051
